"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-75.72","45.38","OTTAWA CDA","6105976","2019-05-30","2019","05","30","†","22.0","","8.0","","15.0","","3.0","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-05-31","2019","05","31","†","15.0","","5.5","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-01","2019","06","01","†","19.0","","9.5","","14.3","","3.7","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-02","2019","06","02","†","21.0","","12.0","","16.5","","1.5","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-03","2019","06","03","†","16.0","","5.5","","10.8","","7.2","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-04","2019","06","04","†","18.0","","4.0","","11.0","","7.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-05","2019","06","05","†","17.5","","9.5","","13.5","","4.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-06","2019","06","06","†","23.0","","8.0","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-07","2019","06","07","†","25.0","","7.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-08","2019","06","08","†","26.0","","8.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-09","2019","06","09","†","30.0","","9.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-10","2019","06","10","†","28.0","","15.5","","21.8","","0.0","","3.8","","25.0","","0.0","","25.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-11","2019","06","11","†","20.5","","12.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-12","2019","06","12","†","24.0","","8.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-13","2019","06","13","†","20.0","","12.5","","16.3","","1.7","","0.0","","15.0","","0.0","","15.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-14","2019","06","14","†","19.5","","11.5","","15.5","","2.5","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-15","2019","06","15","†","17.5","","13.0","","15.3","","2.7","","0.0","","11.8","","0.0","","11.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-16","2019","06","16","†","20.0","","8.0","","14.0","","4.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-17","2019","06","17","†","23.5","","8.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-18","2019","06","18","†","26.5","","11.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-19","2019","06","19","†","27.0","","14.5","","20.8","","0.0","","2.8","","7.0","","0.0","","7.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-20","2019","06","20","†","19.5","","16.0","","17.8","","0.2","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-21","2019","06","21","†","24.0","","15.0","","19.5","","0.0","","1.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-22","2019","06","22","†","25.5","","14.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-23","2019","06","23","†","27.0","","13.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-24","2019","06","24","†","27.5","","12.0","","19.8","","0.0","","1.8","","6.2","","0.0","","6.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-25","2019","06","25","†","28.5","","14.0","","21.3","","0.0","","3.3","","14.4","","0.0","","14.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-26","2019","06","26","†","28.0","","14.5","","21.3","","0.0","","3.3","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-27","2019","06","27","†","29.0","","15.5","","22.3","","0.0","","4.3","","3.8","","0.0","","3.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-28","2019","06","28","†","28.0","","16.0","","22.0","","0.0","","4.0","","26.0","","0.0","","26.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-29","2019","06","29","†","27.5","","18.5","","23.0","","0.0","","5.0","","4.2","","0.0","","4.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-06-30","2019","06","30","†","23.5","","15.0","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-01","2019","07","01","†","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-02","2019","07","02","†","29.0","","19.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-03","2019","07","03","†","30.5","","15.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-04","2019","07","04","†","32.5","","16.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-05","2019","07","05","†","31.5","","19.5","","25.5","","0.0","","7.5","","15.4","","0.0","","15.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-06","2019","07","06","†","28.5","","22.5","","25.5","","0.0","","7.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-07","2019","07","07","†","25.0","","14.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-08","2019","07","08","†","27.0","","10.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-09","2019","07","09","†","29.5","","15.5","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-10","2019","07","10","†","30.5","","16.0","","23.3","","0.0","","5.3","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-11","2019","07","11","†","30.0","","19.0","","24.5","","0.0","","6.5","","13.6","","0.0","","13.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-12","2019","07","12","†","24.0","","18.5","","21.3","","0.0","","3.3","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-13","2019","07","13","†","27.5","","16.0","","21.8","","0.0","","3.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-14","2019","07","14","†","24.0","","17.0","","20.5","","0.0","","2.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-15","2019","07","15","†","27.5","","13.5","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-16","2019","07","16","†","31.0","","15.5","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-17","2019","07","17","†","28.0","","21.5","","24.8","","0.0","","6.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-18","2019","07","18","†","28.0","","16.5","","22.3","","0.0","","4.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-19","2019","07","19","†","33.0","","19.0","","26.0","","0.0","","8.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-20","2019","07","20","†","33.5","","20.5","","27.0","","0.0","","9.0","","1.4","","0.0","","1.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-21","2019","07","21","†","29.5","","23.0","","26.3","","0.0","","8.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-22","2019","07","22","†","24.0","","16.5","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-23","2019","07","23","†","25.0","","11.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-24","2019","07","24","†","25.0","","13.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-25","2019","07","25","†","29.5","","14.5","","22.0","","0.0","","4.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-26","2019","07","26","†","31.5","","14.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-27","2019","07","27","†","31.5","","15.0","","23.3","","0.0","","5.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-28","2019","07","28","†","30.0","","20.0","","25.0","","0.0","","7.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-29","2019","07","29","†","32.0","","17.0","","24.5","","0.0","","6.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-30","2019","07","30","†","27.0","","21.0","","24.0","","0.0","","6.0","","13.0","","0.0","","13.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-07-31","2019","07","31","†","28.0","","18.0","","23.0","","0.0","","5.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-01","2019","08","01","†","27.5","","11.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-02","2019","08","02","†","29.5","","11.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-03","2019","08","03","†","27.0","","11.5","","19.3","","0.0","","1.3","","1.0","","0.0","","1.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-04","2019","08","04","†","25.0","","12.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-05","2019","08","05","†","29.0","","9.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-06","2019","08","06","†","30.0","","15.0","","22.5","","0.0","","4.5","","6.6","","0.0","","6.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-07","2019","08","07","†","25.5","","19.0","","22.3","","0.0","","4.3","","1.8","","0.0","","1.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-08","2019","08","08","†","28.0","","17.5","","22.8","","0.0","","4.8","","4.0","","0.0","","4.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-09","2019","08","09","†","25.0","","14.5","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-10","2019","08","10","†","22.0","","12.5","","17.3","","0.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-11","2019","08","11","†","28.0","","11.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-12","2019","08","12","†","28.5","","16.0","","22.3","","0.0","","4.3","","4.6","","0.0","","4.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-13","2019","08","13","†","26.0","","13.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-14","2019","08","14","†","24.5","","12.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-15","2019","08","15","†","24.5","","8.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-16","2019","08","16","†","26.5","","14.5","","20.5","","0.0","","2.5","","2.8","","0.0","","2.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-17","2019","08","17","†","24.0","","17.0","","20.5","","0.0","","2.5","","3.0","","0.0","","3.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-18","2019","08","18","†","27.0","","15.5","","21.3","","0.0","","3.3","","2.4","","0.0","","2.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-19","2019","08","19","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-20","2019","08","20","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-21","2019","08","21","†","28.5","","17.5","","23.0","","0.0","","5.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-22","2019","08","22","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-23","2019","08","23","","","","","","","","","","","","","","","","","","","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-24","2019","08","24","†","25.0","","12.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-25","2019","08","25","†","25.5","","8.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-26","2019","08","26","†","26.5","","11.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-27","2019","08","27","†","26.0","","11.0","","18.5","","0.0","","0.5","","26.2","","0.0","","26.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-28","2019","08","28","†","23.5","","17.5","","20.5","","0.0","","2.5","","8.6","","0.0","","8.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-29","2019","08","29","†","24.0","","13.5","","18.8","","0.0","","0.8","","4.8","","0.0","","4.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-30","2019","08","30","†","23.0","","15.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-08-31","2019","08","31","†","21.0","","12.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-01","2019","09","01","†","24.0","","7.5","","15.8","","2.2","","0.0","","6.4","","0.0","","6.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-02","2019","09","02","†","24.0","","15.5","","19.8","","0.0","","1.8","","0.6","","0.0","","0.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-03","2019","09","03","†","22.0","","9.0","","15.5","","2.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-04","2019","09","04","†","23.0","","14.0","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-05","2019","09","05","†","22.5","","6.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-06","2019","09","06","†","21.5","","11.5","","16.5","","1.5","","0.0","","10.2","","0.0","","10.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-07","2019","09","07","†","18.5","","13.0","","15.8","","2.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-08","2019","09","08","†","16.5","","10.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-09","2019","09","09","†","17.5","","4.0","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-10","2019","09","10","†","21.0","","3.5","","12.3","","5.7","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-11","2019","09","11","†","25.5","","12.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-12","2019","09","12","†","19.5","","10.5","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-13","2019","09","13","†","20.5","","6.0","","13.3","","4.7","","0.0","","9.0","","0.0","","9.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-14","2019","09","14","†","23.5","","15.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-15","2019","09","15","†","17.0","","11.0","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-16","2019","09","16","†","21.5","","5.0","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-17","2019","09","17","†","22.0","","5.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-18","2019","09","18","†","21.0","","8.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-19","2019","09","19","†","24.5","","6.5","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-20","2019","09","20","†","26.0","","9.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-21","2019","09","21","†","27.0","","10.5","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-22","2019","09","22","†","28.0","","13.0","","20.5","","0.0","","2.5","","8.0","","0.0","","8.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-23","2019","09","23","†","26.0","","18.5","","22.3","","0.0","","4.3","","1.2","","0.0","","1.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-24","2019","09","24","†","17.5","","12.0","","14.8","","3.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-25","2019","09","25","†","23.5","","5.0","","14.3","","3.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-26","2019","09","26","†","20.0","","13.5","","16.8","","1.2","","0.0","","3.6","","0.0","","3.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-27","2019","09","27","†","21.0","","6.0","","13.5","","4.5","","0.0","","7.6","","0.0","","7.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-28","2019","09","28","†","18.5","","13.0","","15.8","","2.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-29","2019","09","29","†","15.0","","4.5","","9.8","","8.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-09-30","2019","09","30","†","16.0","","6.0","","11.0","","7.0","","0.0","","6.0","","0.0","","6.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-01","2019","10","01","†","17.5","","7.0","","12.3","","5.7","","0.0","","17.6","","0.0","","17.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-02","2019","10","02","†","12.0","","9.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-03","2019","10","03","†","10.0","","4.0","","7.0","","11.0","","0.0","","3.6","","0.0","","3.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-04","2019","10","04","†","10.5","","4.0","","7.3","","10.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-05","2019","10","05","†","13.5","","-2.0","","5.8","","12.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-06","2019","10","06","†","18.0","","5.5","","11.8","","6.2","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-07","2019","10","07","†","18.0","","11.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-08","2019","10","08","†","17.0","","3.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-09","2019","10","09","†","16.5","","-0.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-10","2019","10","10","†","19.5","","0.0","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-11","2019","10","11","†","20.0","","1.5","","10.8","","7.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-12","2019","10","12","†","14.0","","6.5","","10.3","","7.7","","0.0","","3.0","","0.0","","3.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-13","2019","10","13","†","16.5","","-0.5","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-14","2019","10","14","†","12.0","","3.0","","7.5","","10.5","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-15","2019","10","15","†","15.5","","3.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-16","2019","10","16","†","16.0","","6.0","","11.0","","7.0","","0.0","","27.2","","0.0","","27.2","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-17","2019","10","17","†","10.5","","8.0","","9.3","","8.7","","0.0","","2.4","","0.0","","2.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-18","2019","10","18","†","9.5","","5.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-19","2019","10","19","†","10.5","","-2.0","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-20","2019","10","20","†","15.0","","0.0","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-21","2019","10","21","†","16.0","","0.0","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-22","2019","10","22","†","14.0","","8.0","","11.0","","7.0","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-23","2019","10","23","†","13.5","","7.0","","10.3","","7.7","","0.0","","24.6","","0.0","","24.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-24","2019","10","24","†","13.0","","5.5","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-25","2019","10","25","†","11.5","","4.0","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-26","2019","10","26","†","12.5","","1.5","","7.0","","11.0","","0.0","","22.5","","0.0","","22.5","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-27","2019","10","27","†","12.0","","4.5","","8.3","","9.7","","0.0","","12.0","","0.0","","12.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-28","2019","10","28","†","15.0","","7.0","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-29","2019","10","29","†","18.5","","4.5","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-30","2019","10","30","†","11.0","","8.0","","9.5","","8.5","","0.0","","8.4","","0.0","","8.4","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-10-31","2019","10","31","†","10.0","","7.0","","8.5","","9.5","","0.0","","34.6","","0.0","","34.6","","0","","","","",""
"-75.72","45.38","OTTAWA CDA","6105976","2019-11-01","2019","11","01","†","4.0","","1.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
